,ID_number,isbn,num_pages,year_first_published,cover_imgae_url,genres,average_rating,number_ratings,title
0,33292,1435276663,208,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423511557l/33292.jpg,"['Self Help', 'Nonfiction', 'Psychology', 'Young Adult > High School', 'Relationships', 'Childrens > Juvenile', 'Family', 'Philosophy', 'Business', 'Womens']",3.97,970,How to Win Friends and Influence People for Teen Girls
1,33191,8804499397,142,1597,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389586574l/33191.jpg,"['Classics', 'Plays', 'Fiction', 'Romance', 'Academic > School', 'Drama', 'Academic > Read For School', 'Literature', 'Young Adult > High School', 'Poetry']",3.74,2428182,Romeo & Juliet
2,45698,1558586113,108,1887,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348885010l/45698.jpg,"['Classics', 'Fiction', 'Short Stories', 'Fantasy', 'Horror', 'Humor', 'Gothic', 'Paranormal > Ghosts', 'Fantasy > Paranormal', 'Literature > 19th Century']",3.89,54540,The Canterville Ghost
3,9438,0394416104,1487,322,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403182238l/9438.jpg,"['Philosophy', 'Classics', 'Nonfiction', 'History', 'Reference', 'Academic > School', 'Science', 'Politics', 'Literature > Ancient', 'History > Ancient History']",4.24,2336,The Basic Works of Aristotle
4,195033,9813068744,416,1959,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500897293l/195033.jpg,"['Fiction', 'Cultural > China', 'Sequential Art > Komik']",4.49,182,神鵰俠侶（一）
5,138977,0330372181,288,1999,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172098798l/138977.jpg,"['Fiction', 'Short Stories', 'Cultural > Ireland', 'European Literature > Irish Literature', 'Contemporary']",3.13,232,Mondo Desperado
6,225997,3956140974,192,1980,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390144222l/225997.jpg,"['History', 'Politics', 'Biography', 'Nonfiction']",3.64,42,Tito: The Story from Inside
7,6394,0525949119,368,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924517l/6394.jpg,"['Spirituality', 'Fantasy > Paranormal', 'Nonfiction', 'Reference', 'Spirituality > New Age', 'Audiobook']",3.98,1023,Phenomenon: Everything You Need to Know About the Paranormal
8,103498,0974514020,239,2004,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328764702l/103498.jpg,"['Computer Science > Programming', 'Computer Science > Software', 'Science > Technology', 'Computer Science > Technical', 'Computer Science > Computers', 'Nonfiction', 'Science > Computer Science']",3.69,156,Pragmatic Unit Testing in C# with NUnit
9,52387,0813520053,220,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356470226l/52387.jpg,"['Short Stories', 'Poetry', 'Fiction', 'Literature']",3.70,158,Yellow Woman
10,147474,1455617423,249,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387738012l/147474.jpg,"['History', 'Nonfiction', 'Travel', 'Historical']",3.55,238,Beautiful Crescent: A History of New Orleans
11,292959,0753194090,248,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328766222l/292959.jpg,[],4.00,3,Flights Into the Night
12,21387,0099532948,0,1999,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320528980l/21387.jpg,"['Horror', 'Fiction', 'Thriller', 'Mystery > Crime', 'Mystery', 'Thriller > Mystery Thriller', 'Suspense', 'Novels', 'Adult', 'Thriller > Psychological Thriller']",3.80,100566,Hannibal
13,121425,0064401898,,1984,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1612462318l/121425.jpg,"['Fiction', 'Young Adult', 'Childrens', 'Childrens > Chapter Books', 'Realistic Fiction', 'Childrens > Juvenile']",3.64,130,Unclaimed Treasures
14,10314,0244635757,752,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490627804l/10314.jpg,"['Classics', 'Fiction']",3.91,11,"The Early Novels by Virginia Woolf: The Voyage Out, Night and Day, Jacob's Room"
15,287480,0880107359,432,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348380369l/287480.jpg,['Religion > Christianity'],4.27,15,"Christ and Sophia: Anthroposophic Meditations on the Old Testament, New Testament, & Apocalypse"
16,289951,0842353615,349,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387715350l/289951.jpg,"['Christian Fiction', 'Fiction', 'Christian', 'Suspense', 'Thriller', 'Science Fiction']",3.89,147,Shaiton's Fire
17,229576,0192839411,128,700,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328866329l/229576.jpg,"['Classics', 'Poetry', 'Fantasy > Mythology', 'History', 'Philosophy', 'Literature > Ancient', 'Academic > School', 'Literature', 'Mythology > Greek Mythology', 'Religion']",3.76,13409,Theogony/Works and Days
18,273807,3502674701,316,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1594361641l/273807._SY475_.jpg,"['Classics', 'Complementary Med... > Traditional Chinese Medicine', 'Health', 'Philosophy', 'Nonfiction', 'Health > Medicine', 'Science', 'Religion > Taoism', 'Spirituality', 'Academic > School']",4.25,231,The Yellow Emperor's Classic of Medicine: A New Translation of the Neijing Suwen with Commentary
19,85672,1401907156,752,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320438167l/85672.jpg,"['Health', 'Nonfiction', 'Parenting', 'Self Help', 'Womens', 'Reference', 'Audiobook', 'Childrens', 'Spirituality', 'Psychology']",4.15,742,"Mother-Daughter Wisdom: Understanding the Crucial Link Between Mothers, Daughters, and Health"
0,186980,0374184216,494,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390004486l/186980.jpg,"['Fiction', 'Historical > Historical Fiction', 'Mystery', 'War', 'War > World War II', 'Thriller > Mystery Thriller', 'Historical', 'Thriller', 'Novels', 'Audiobook']",3.88,3785,Ordinary Heroes
1,143778,0393955206,292,1984,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348397710l/143778.jpg,"['History', 'North American Hi... > American History', 'Nonfiction', 'Military > Military History', 'The United States Of America']",3.95,122,A People's Army: Massachusetts Soldiers and Society in the Seven Years' War
2,111307,1440319529,95,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439683156l/111307._SX318_.jpg,"['Art', 'Art > Crafts', 'Reference', 'Nonfiction']",3.80,49,"Cards That Pop-Up, Flip & Slide"
3,141441,9401597545,263,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347382206l/141441.jpg,['Philosophy'],3.00,3,The Existential Phenomenology of Simone de Beauvoir
4,67667,0684865114,250,1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266464464l/67667.jpg,"['Fiction', 'Humor', 'Novels', 'Contemporary', 'European Literature > British Literature', 'Cultural > Scotland', 'Literature > 20th Century', 'Humor > Comedy', 'Literature', 'Literary Fiction']",3.89,3225,El Encierro de Las Bestias
5,116409,0765319055,374,1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312060675l/760961.jpg,"['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction > Alternate History', 'Science Fiction > Steampunk', 'Historical', 'Adventure', 'Historical > Historical Fiction', 'Science Fiction Fantasy', 'Novels']",3.37,3769,Darwinia
6,32360,0674262123,240,2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348041881l/32360.jpg,['Science'],3.72,18,Body Heat: Temperature and Life on Earth
7,228128,0446696722,289,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442366160l/228128._SY475_.jpg,"['Fiction', 'Contemporary', 'Religion', 'Adult Fiction', 'Drama', 'Young Adult', 'Mystery', 'Book Club', 'Novels', 'Lds > Mormonism']",3.65,5737,Cage of Stars
8,23589,0008214549,2264,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403181247l/23589.jpg,"['Nonfiction', 'Reference', 'Biography']",4.68,65,The J.R.R. Tolkien Companion and Guide
9,130114,0743412710,64,1938,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1171991758l/130114.jpg,"['Fiction', 'Historical > Historical Fiction', 'Classics', 'Short Stories', 'Historical', 'War > World War II', 'War', 'World War II > Holocaust', 'Cultural > Germany', 'Academic > School']",4.24,15467,Adressat unbekannt
10,173324,1404187715,96,2000,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404841716l/173324.jpg,"['Christian', 'Nonfiction', 'Christian > Christian Living', 'Religion', 'Religion > Christianity', 'Spirituality', 'Self Help', 'Inspirational']",4.39,609,Safe in the Shepherd's Arms
11,84055,0312876130,480,2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312044180l/84055.jpg,"['Fiction', 'Science Fiction', 'Mystery', 'Thriller', 'Medical']",3.73,344,Gray Matter
12,7794,0375830103,8,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320538248l/7794.jpg,"['Childrens', 'Fiction']",4.26,231,"Circus McGurkus 1, 2, 3!"
13,29743,8806178946,272,1977,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385446994l/29743.jpg,"['Fiction', 'Novels', 'Literature > American', 'Literary Fiction', 'Literature', 'Contemporary', 'Classics', 'The United States Of America', 'American > Americana', 'Literature > 20th Century']",3.67,3478,The Professor of Desire
14,87628,0192835904,248,1824,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320440362l/87628.jpg,"['Classics', 'Fiction', 'Gothic', 'Horror', 'Cultural > Scotland', 'Literature > 19th Century', 'Literature', 'Religion', 'Novels', 'Historical > Historical Fiction']",3.67,8139,The Private Memoirs and Confessions of a Justified Sinner
15,80441,0130260363,1100,2000,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385093894l/80441.jpg,"['Computer Science > Programming', 'Science > Computer Science', 'Reference', 'Computer Science > Computers', 'Science > Technology', 'Nonfiction', 'Computer Science > Software', 'Computer Science > Technical']",3.82,160,Core Python Programming
16,199919,0340718463,368,1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389270636l/199919.jpg,"['Mystery', 'Fiction', 'Thriller > Mystery Thriller', 'European Literature > British Literature', 'Mystery > Crime']",3.28,304,Funeral Music
17,28790,0321439368,304,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389383630l/28790.jpg,"['Science > Mathematics', 'Computer Science > Programming', 'Nonfiction', 'Science > Computer Science', 'Textbooks']",4.19,42,Discrete Mathematics for Computing
18,282206,0743415388,208,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370637053l/282206.jpg,"['Young Adult', 'Fiction', 'Science Fiction', 'Childrens', 'Romance', 'Fantasy', 'Mystery', 'Suspense', 'Mystery > Crime', 'Young Adult > Teen']",3.95,727,Naked
19,135466,1426403135,340,1857,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347856928l/135466.jpg,"['Writing > Essays', 'Classics', 'Fiction', 'Philosophy', 'Humor', 'Literature > 19th Century', 'Literature', 'American > American Fiction', 'Literature > American', 'Poetry']",3.47,182,The Autocrat at the Breakfast Table
0,39667,0472084844,98,1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356139458l/39667.jpg,[],0.00,0,A Novel Approach: The Shawshank Redemption (Novel Approach)
1,22154,8873036864,396,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1167341501l/22154._SX318_.jpg,"['Design', 'Nonfiction', 'Design > Usability', 'Computer Science > Programming', 'Internet > Web', 'Business', 'Science > Technology', 'Design > Website Design', 'Reference', 'Computer Science > Technical']",3.82,1168,Erfolg Des Einfachen: Jakob Nielsen's Web Design.
2,157789,1557530793,253,1996,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387739099l/157789.jpg,[],3.00,4,"Modern Lives: A Cultural Re-Reading of ""the Lost Generation"""
3,39045,1587244012,368,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320396351l/39045.jpg,"['Fiction', 'Womens Fiction > Chick Lit', 'Humor', 'Contemporary', 'Romance', 'Adult Fiction', 'European Literature > British Literature', 'Parenting', 'Novels', 'Adult']",3.33,21501,I Don't Know How She Does It
4,285792,1554511151,24,1985,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347956703l/285792.jpg,"['Childrens > Picture Books', 'Childrens', 'Cultural > Canada', 'Fiction', 'Humor', 'Childrens > Storytime', 'Kids', 'Classics', 'Academic > School', 'Childrens > Juvenile']",4.10,3690,Thomas' Snowsuit
5,294565,0366634399,194,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348541011l/294565.jpg,[],3.00,1,Appendix Vergiliana
6,17407,0136002641,580,1985,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348769765l/17407.jpg,[],2.94,17,Chemistry: The Central Science
7,294042,0060765372,448,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1305960795l/294042.jpg,"['Thriller', 'Fiction', 'Adventure', 'Mystery', 'Action', 'Thriller > Mystery Thriller', 'Science Fiction', 'Suspense', 'Historical > Historical Fiction', 'Audiobook']",4.16,34070,Black Order
8,185218,0812566610,399,1999,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311983359l/185218.jpg,"['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Anthologies > Collections']",3.94,1010,Gravity Dreams
9,275536,0140076700,304,1985,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376441861l/275536.jpg,"['Poetry', 'Humor']",3.72,25,The Penguin Book of Limericks
10,249706,0465011209,304,1999,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385190411l/249706.jpg,"['History', 'Science', 'Nonfiction', 'Anthropology', 'History > Archaeology', 'Environment', 'History > World History', 'Environment > Nature', 'Biology > Ecology', 'Science > Biology']",3.72,207,"Floods, Famines, And Emperors: El Nino And The Fate Of Civilizations"
11,127130,1480471607,128,1995,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1214578752l/127130.jpg,['Young Adult'],3.38,13,The Box and the Bone
12,191761,0831781939,256,1992,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544470440l/191761._SX318_.jpg,"['Crafts > Origami', 'Art > Crafts', 'Nonfiction', 'Art', 'Reference']",3.93,42,The Ultimate Papercraft and Origami Book
13,117134,0395510406,304,1989,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1171733927l/117134._SX318_.jpg,"['Reference', 'Education', 'Nonfiction', 'Childrens', 'Parenting']",4.11,46,A First Dictionary of Cultural Literacy: What Our Children Need to Know
14,246829,0714893595,128,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387708766l/246829.jpg,"['Art > Photography', 'Art']",4.29,14,Aaron Siskind 55 Series
15,164961,8887826994,63,1985,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356954103l/164961.jpg,"['Nonfiction', 'Politics', 'Cultural > Israel']",3.89,18,Israel's Sacred Terrorism: A Study Based on Moshe Sharett's Personal Diary and Other Documents
16,128776,0195074041,544,1993,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347510981l/128776.jpg,"['Nonfiction', 'History', 'Biography', 'Language > Writing', 'North American Hi... > American History']",3.97,67,William Faulkner and Southern History
17,129050,1434388549,342,1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266478455l/129050.jpg,[],0.00,0,Trail of Darkness
18,195500,1135610576,116,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462947327l/195500._SY475_.jpg,[],4.00,3,Sanity In Bedlam: A Study Of Robert Burton's Anatomy Of Melancholy
19,158426,1452133697,120,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348333156l/158426.jpg,"['Crafts > Knitting', 'Art > Crafts', 'Reference', 'Nonfiction']",3.21,138,Knitting Pretty: Simple Instructions for 30 Fabulous Projects
0,87000,0791413357,267,1992,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527045371l/87000.jpg,['Religion'],4.00,5,Neoplatonism and Islamic Thought
1,284182,0684803046,240,1995,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348274711l/284182.jpg,"['Fiction', 'Literature', 'Literature > Asian Literature', 'Contemporary', 'Adult Fiction', 'Race', 'Cultural', 'Academic > College']",3.41,321,American Knees
2,228756,8772477571,308,1991,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389148979l/228756.jpg,"['Religion', 'Childrens']",4.31,93,The Children's Bible Story Book
